marque,modele,annee,sous_modele,version,prix,consommation,moteur,puissance,transmission,carrosserie,portes,places,url
Honda,CR-V,2015,Base,LX 2WD,25990,8.6 (Automatique ville) / 6.9 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2015/base/lx-2wd/
Honda,CR-V,2015,Base,SE,29790,9.1 (Automatique ville) / 7.2 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2015/base/se/
Honda,CR-V,2015,Base,Touring,35790,9.1 (Automatique ville) / 7.2 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2015/base/touring/
Honda,CR-V,2016,Base,EX,32290,9.5 (Automatique ville) / 7.5 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2016/base/ex/
Honda,CR-V,2016,Base,EX-L,34290,9.5 (Automatique ville) / 7.5 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2016/base/ex-l/
Honda,CR-V,2016,Base,LX,28590,9.5 (Automatique ville) / 7.5 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2016/base/lx/
Honda,CR-V,2016,Base,LX 2WD,26290,8.8 (Automatique ville) / 6.9 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2016/base/lx-2wd/
Honda,CR-V,2016,Base,SE,30290,9.5 (Automatique ville) / 7.5 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2016/base/se/
Honda,CR-V,2016,Base,Touring,37090,9.5 (Automatique ville) / 7.5 (Automatique autoroute),4L 2.4L DACT 16 soupapes,185 cv @                                                     6400 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2016/base/touring/
Honda,CR-V,2017,Base,EX,33190,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2017/base/ex/
Honda,CR-V,2017,Base,EX-L,35490,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2017/base/ex-l/
Honda,CR-V,2017,Base,LX,29690,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2017/base/lx/
Honda,CR-V,2017,Base,LX 2WD,26890,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2017/base/lx-2wd/
Honda,CR-V,2017,Base,Touring,38290,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2017/base/touring/
Honda,CR-V,2018,Base,EX,33590,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2018/base/ex/
Honda,CR-V,2018,Base,EX-L,35890,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2018/base/ex-l/
Honda,CR-V,2018,Base,LX,30090,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2018/base/lx/
Honda,CR-V,2018,Base,LX 2WD,27290,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2018/base/lx-2wd/
Honda,CR-V,2018,Base,Touring,38690,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2018/base/touring/
Honda,CR-V,2019,Base,LX 2WD,27290,N/O,"4L 1,5L DACT 16 soupapes",190 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2019/base/lx-2wd/
Honda,CR-V,2020,Base,Black Edition,42590,8.7 (Automatique ville) / 7.4 (Automatique autoroute),"Moteur de 1,5 litre à 4 cylindres à DACT, turbocompresseur et injection directe et à 16 soupapes",190 cv @                                                     5000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2020/base/black-edition/
Honda,CR-V,2020,Base,EX-L,37790,8.7 (Automatique ville) / 7.4 (Automatique autoroute),"Moteur de 1,5 litre à 4 cylindres à DACT, turbocompresseur et injection directe et à 16 soupapes",190 cv @                                                     5000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2020/base/ex-l/
Honda,CR-V,2020,Base,LX,31490,8.7 (Automatique ville) / 7.4 (Automatique autoroute),"Moteur de 1,5 litre à 4 cylindres à DACT, turbocompresseur et injection directe et à 16 soupapes",190 cv @                                                     5000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2020/base/lx/
Honda,CR-V,2020,Base,LX-2WD,28690,N/O,"Moteur de 1,5 litre à 4 cylindres à DACT, turbocompresseur et injection directe et à 16 soupapes",190 cv @                                                     5000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2020/base/lx-2wd/
Honda,CR-V,2020,Base,Sport,34990,8.7 (Automatique ville) / 7.4 (Automatique autoroute),"Moteur de 1,5 litre à 4 cylindres à DACT, turbocompresseur et injection directe et à 16 soupapes",190 cv @                                                     5000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2020/base/sport/
Honda,CR-V,2020,Base,Touring,41090,8.7 (Automatique ville) / 7.4 (Automatique autoroute),"Moteur de 1,5 litre à 4 cylindres à DACT, turbocompresseur et injection directe et à 16 soupapes",190 cv @                                                     5000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/cr-v/2020/base/touring/
Honda,FIT,2007,Base,DX,14980,N/O,"L4 1,5L SACT 16 soupapes",109 cv @                                                     5800 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2007/base/dx/
Honda,FIT,2007,Base,LX,17380,N/O,"L4 1,5L SACT 16 soupapes",109 cv @                                                     5800 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2007/base/lx/
Honda,FIT,2007,Base,Sport,19580,N/O,"L4 1,5L SACT 16 soupapes",109 cv @                                                     5800 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2007/base/sport/
Honda,FIT,2008,Base,DX,14980,7.8 (Automatique ville) / 5.6 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,109 cv @                                                     5800 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2008/base/dx/
Honda,FIT,2008,Base,LX,17380,7.8 (Automatique ville) / 5.6 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,109 cv @                                                     5800 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2008/base/lx/
Honda,FIT,2008,Base,Sport,19580,8.0 (Automatique ville) / 5.8 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,109 cv @                                                     5800 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2008/base/sport/
Honda,FIT,2009,Base,DX,14980,7.1 (Automatique ville) / 5.5 (Automatique autoroute) / 7.2 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2009/base/dx/
Honda,FIT,2009,Base,DX-A,16280,7.1 (Automatique ville) / 5.5 (Automatique autoroute) / 7.2 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2009/base/dx-a/
Honda,FIT,2009,Base,LX,17380,7.1 (Automatique ville) / 5.5 (Automatique autoroute) / 7.2 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2009/base/lx/
Honda,FIT,2009,Base,Sport,19280,7.1 (Automatique ville) / 5.5 (Automatique autoroute) / 7.2 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2009/base/sport/
Honda,FIT,2010,Base,DX,14480,7.1 (Automatique ville) / 5.5 (Automatique autoroute) / 7.2 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2010/base/dx/
Honda,FIT,2010,Base,LX,16880,7.1 (Automatique ville) / 5.5 (Automatique autoroute) / 7.2 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2010/base/lx/
Honda,FIT,2010,Base,Sport,18780,7.1 (Automatique ville) / 5.5 (Automatique autoroute) / 7.2 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2010/base/sport/
Honda,FIT,2011,Base,DX,14480,7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2011/base/dx/
Honda,FIT,2011,Base,DX-A,15780,7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2011/base/dx-a/
Honda,FIT,2011,Base,LX,16880,7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2011/base/lx/
Honda,FIT,2011,Base,Sport,18780,7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),L4 1.5L SACT 16 soupapes,117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2011/base/sport/
Honda,FIT,2012,Base,DX,14580,7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,N/O,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2012/base/dx/
Honda,FIT,2012,Base,DX-A,15880,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Automatique,Hatchback,5,N/O,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2012/base/dx-a/
Honda,FIT,2012,Base,LX,16980,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Automatique,Hatchback,5,N/O,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2012/base/lx/
Honda,FIT,2012,Base,Sport,18880,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Automatique,Hatchback,5,N/O,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2012/base/sport/
Honda,FIT,2013,Base,DX,14580,7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2013/base/dx/
Honda,FIT,2013,Base,DX-A,15935,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2013/base/dx-a/
Honda,FIT,2013,Base,LX,17040,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2013/base/lx/
Honda,FIT,2013,Base,Sport,18940,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2013/base/sport/
Honda,FIT,2014,Base,DX,14635,7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2014/base/dx/
Honda,FIT,2014,Base,DX-A,16045,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2014/base/dx-a/
Honda,FIT,2014,Base,LX,17155,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2014/base/lx/
Honda,FIT,2014,Base,Sport,19055,7.1 (Automatique ville) / 5.4 (Automatique autoroute) / 7.1 (Manuelle ville) / 5.7 (Manuelle autoroute),"L4 1,5L SACT 16 soupapes",117 cv @                                                     6600 rpm,Automatique,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2014/base/sport/
Honda,FIT,2015,Base,DX,14495,8.1 (Manuelle ville) / 6.4 (Manuelle autoroute),"L4 1,5L DACT 16 soupapes i-VTEC",130 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2015/base/dx/
Honda,FIT,2015,Base,EX,19195,7.0 (Automatique ville) / 5.7 (Automatique autoroute) / 8.1 (Manuelle ville) / 6.4 (Manuelle autoroute),"L4 1,5L DACT 16 soupapes i-VTEC",130 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2015/base/ex/
Honda,FIT,2015,Base,EX-L Navi,21295,7.0 (Automatique ville) / 5.7 (Automatique autoroute) / 8.1 (Manuelle ville) / 6.4 (Manuelle autoroute),"L4 1,5L DACT 16 soupapes i-VTEC",130 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2015/base/ex-l-navi/
Honda,FIT,2015,Base,LX,17295,7.0 (Automatique ville) / 6.1 (Automatique autoroute) / 8.1 (Manuelle ville) / 6.4 (Manuelle autoroute),"L4 1,5L DACT 16 soupapes i-VTEC",130 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2015/base/lx/
Honda,FIT,2016,Base,DX,14790,8.1 (Manuelle ville) / 6.4 (Manuelle autoroute),"L4 1,5L DACT 16 soupapes i-VTEC",130 cv @                                                     6600 rpm,Manuelle,Hatchback,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/honda/fit/2016/base/dx/
